"year","mean_shw_t","shw_v_lag3","shw_s_lag3","shw_t_lag3","month","weighted_mean_sst","mean_sst_lag3","start_lon","start_lat","total_cpue","hrsfishd","daysfishd","ntows","mean_dpth","mean_bt","min_bt","max_bt","sd_bt","mean_bs","min_bs","max_bs","sd_bs","mean_tri","mean_sed","bt_lag3","bs_lag3","gsi","gsi_lag3","gsi_lag4","weighted_mean_micro","micro_lag3","micro_lag4","cp_ext","cp_ext_lag3","cp_ext_lag4","cp_pers","cp_pers_lag3","cp_pers_lag4"
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,1,11.4021495409254,9.31547622824044,-70.501667,40.075,0,3.1,0.129166666666667,1,74,10.1532334461808,10.1532334461808,10.1532334461808,NA,34.9909973144531,34.9909973144531,34.9909973144531,NA,3.35637450218201,61,NA,NA,-1.114169845,0.1550103625,0.8657537259,0.36259011897004,0.288074915634107,0.239861576277693,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,1,11.4021495409254,9.31547622824044,-70.473333,40.075,0,1.9,0.0791666666666667,1,98,10.1539658904076,10.1539658904076,10.1539658904076,NA,34.9909973144531,34.9909973144531,34.9909973144531,NA,3.4422025680542,54,NA,NA,-1.114169845,0.1550103625,0.8657537259,0.36259011897004,0.288074915634107,0.239861576277693,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,1,11.4021495409254,9.31547622824044,-70.383333,40.071667,0,5.8,0.241666666666667,2,95,10.3345133922994,10.3209631741047,10.3480636104941,0.0191629023440595,34.9452209472656,34.9452209472656,34.9452209472656,0,2.69998836517334,60,NA,NA,-1.114169845,0.1550103625,0.8657537259,0.36259011897004,0.288074915634107,0.239861576277693,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,1,11.4021495409254,9.31547622824044,-70.206667,40.053333,0,2.9,0.120833333333333,1,101,10.1451765596867,10.1451765596867,10.1451765596867,NA,34.9269065856934,34.9269065856934,34.9269065856934,NA,3.22519707679749,10,NA,NA,-1.114169845,0.1550103625,0.8657537259,0.36259011897004,0.288074915634107,0.239861576277693,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,1,11.4021495409254,9.31547622824044,-70.201667,40.066667,0,3.1,0.129166666666667,1,90,10.1451765596867,10.1451765596867,10.1451765596867,NA,34.9192771911621,34.9192771911621,34.9192771911621,NA,3.15962743759155,11,NA,NA,-1.114169845,0.1550103625,0.8657537259,0.36259011897004,0.288074915634107,0.239861576277693,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,1,11.4021495409254,9.31547622824044,-70.201667,40.068333,0,2.9,0.120833333333333,1,101,10.223548091948,10.223548091948,10.223548091948,NA,34.9192771911621,34.9192771911621,34.9192771911621,NA,3.01781344413757,11,NA,NA,-1.114169845,0.1550103625,0.8657537259,0.36259011897004,0.288074915634107,0.239861576277693,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,1,11.4021495409254,9.31547622824044,-70.188333,40.073333,0,3.6,0.15,1,92,10.223548091948,10.223548091948,10.223548091948,NA,34.9192771911621,34.9192771911621,34.9192771911621,NA,2.85083413124084,12,NA,NA,-1.114169845,0.1550103625,0.8657537259,0.36259011897004,0.288074915634107,0.239861576277693,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,2,8.44702862908774,6.16486213370117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6208123042,-0.1818443325,0.3021086594,0.297318234373316,0.287081792853875,0.259397374933712,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,3,6.69411650347254,5.91555215358048,-74.503333,37.495,2.725,0.8,0.0333333333333333,1,69,9.55262918025255,9.55262918025255,9.55262918025255,NA,34.2524490356445,34.2524490356445,34.2524490356445,NA,1.06466114521027,44,NA,NA,-0.8679164256,-0.3480222417,0.01570532608,0.494204138559702,0.301262755829978,1.081337452113,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,3,6.69411650347254,5.91555215358048,-74.355,37.636667,1.86857142857143,3.5,0.145833333333333,1,52,10.1166112348437,10.1166112348437,10.1166112348437,NA,34.6751289367676,34.6751289367676,34.6751289367676,NA,1.99778497219086,53,NA,NA,-0.8679164256,-0.3480222417,0.01570532608,0.494204138559702,0.301262755829978,1.081337452113,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,4,6.67643007325356,7.12837378602137,-72.803333,39.163333,0,0.7,0.0291666666666667,1,52,10.8146305829287,10.8146305829287,10.8146305829287,NA,35.3999443054199,35.3999443054199,35.3999443054199,NA,1.88149750232697,59,NA,NA,-1.180265557,-0.4622642734,-0.01271214742,0.473229243750628,0.452464338417327,0.651266945191658,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,4,6.67643007325356,7.12837378602137,-72.351667,39.708333,0,1.1,0.0458333333333333,1,55,10.8212225809693,10.8212225809693,10.8212225809693,NA,33.8084030151367,33.8084030151367,33.8084030151367,NA,1.46431291103363,41,NA,NA,-1.180265557,-0.4622642734,-0.01271214742,0.473229243750628,0.452464338417327,0.651266945191658,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,5,10.1370846699249,11.7243630756339,-66.943333,40.643333,0,4.2,0.175,1,138,9.13367108255625,9.13367108255625,9.13367108255625,NA,NA,NA,NA,NA,3.85798954963684,62,NA,NA,-1.042751681,0.09015840054,-0.0255,0.317339897611835,0.330753281671752,0.376733089286905,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,5,10.1370846699249,11.7243630756339,-66.848333,40.693333,0,3.3,0.1375,1,112,5.17773981392384,5.17773981392384,5.17773981392384,NA,NA,NA,NA,NA,3.83326435089111,62,NA,NA,-1.042751681,0.09015840054,-0.0255,0.317339897611835,0.330753281671752,0.376733089286905,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,5,10.1370846699249,11.7243630756339,-66.836667,40.701667,0,4.2,0.175,1,122,5.17773981392384,5.17773981392384,5.17773981392384,NA,NA,NA,NA,NA,3.80128479003906,62,NA,NA,-1.042751681,0.09015840054,-0.0255,0.317339897611835,0.330753281671752,0.376733089286905,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,5,10.1370846699249,11.7243630756339,-66.803333,40.798333,0,2.2,0.0916666666666667,1,63,6.02444534003735,6.02444534003735,6.02444534003735,NA,NA,NA,NA,NA,2.45108509063721,61,NA,NA,-1.042751681,0.09015840054,-0.0255,0.317339897611835,0.330753281671752,0.376733089286905,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,5,10.1370846699249,11.7243630756339,-66.8,40.793333,0,2.1,0.0875,1,67,6.30497147887945,6.30497147887945,6.30497147887945,NA,NA,NA,NA,NA,2.85523343086243,61,NA,NA,-1.042751681,0.09015840054,-0.0255,0.317339897611835,0.330753281671752,0.376733089286905,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,5,10.1370846699249,11.7243630756339,-66.779444,40.726667,0,3.3,0.1375,1,131,6.56572162359953,6.56572162359953,6.56572162359953,NA,NA,NA,NA,NA,4.30572462081909,63,NA,NA,-1.042751681,0.09015840054,-0.0255,0.317339897611835,0.330753281671752,0.376733089286905,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,5,10.1370846699249,11.7243630756339,-66.753333,40.783333,0,3.3,0.1375,1,128,6.58696250617504,6.58696250617504,6.58696250617504,NA,NA,NA,NA,NA,3.7206494808197,62,NA,NA,-1.042751681,0.09015840054,-0.0255,0.317339897611835,0.330753281671752,0.376733089286905,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,5,10.1370846699249,11.7243630756339,-66.728333,40.803333,0,4.3,0.179166666666667,1,133,7.51277200877666,7.51277200877666,7.51277200877666,NA,NA,NA,NA,NA,4.02209615707397,63,NA,NA,-1.042751681,0.09015840054,-0.0255,0.317339897611835,0.330753281671752,0.376733089286905,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,5,10.1370846699249,11.7243630756339,-66.7,40.811667,0,3.5,0.145833333333333,1,110,7.61897642165422,7.61897642165422,7.61897642165422,NA,NA,NA,NA,NA,4.00614309310913,62,NA,NA,-1.042751681,0.09015840054,-0.0255,0.317339897611835,0.330753281671752,0.376733089286905,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,5,10.1370846699249,11.7243630756339,-66.676667,40.818333,0,4,0.166666666666667,1,127,7.60725731402636,7.60725731402636,7.60725731402636,NA,NA,NA,NA,NA,4.30465936660767,62,NA,NA,-1.042751681,0.09015840054,-0.0255,0.317339897611835,0.330753281671752,0.376733089286905,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,5,10.1370846699249,11.7243630756339,-66.661667,40.825,0,3,0.125,1,135,7.59993287175894,7.59993287175894,7.59993287175894,NA,NA,NA,NA,NA,4.54953289031982,62,NA,NA,-1.042751681,0.09015840054,-0.0255,0.317339897611835,0.330753281671752,0.376733089286905,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,5,10.1370846699249,11.7243630756339,-66.648056,40.831944,0,3,0.125,1,113,7.59993287175894,7.59993287175894,7.59993287175894,NA,NA,NA,NA,NA,4.68616008758545,63,NA,NA,-1.042751681,0.09015840054,-0.0255,0.317339897611835,0.330753281671752,0.376733089286905,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,5,10.1370846699249,11.7243630756339,-66.571667,40.936667,0,2,0.0833333333333333,1,71,7.1436201184988,7.1436201184988,7.1436201184988,NA,NA,NA,NA,NA,3.92119812965393,62,NA,NA,-1.042751681,0.09015840054,-0.0255,0.317339897611835,0.330753281671752,0.376733089286905,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,5,10.1370846699249,11.7243630756339,-66.536667,40.921667,0,3.6,0.15,1,144,5.5556810349226,5.5556810349226,5.5556810349226,NA,NA,NA,NA,NA,4.26094341278076,62,NA,NA,-1.042751681,0.09015840054,-0.0255,0.317339897611835,0.330753281671752,0.376733089286905,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,6,15.4371602279512,15.8559982137019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9096309928,-0.02949928155,0.1652416011,0.215682301477779,0.16339757462921,0.178342826048496,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-74.478333,37.415,0,6.2,0.258333333333333,1,118,NA,NA,NA,NA,33.9228477478027,33.9228477478027,33.9228477478027,NA,4.17214107513428,14,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-74.02,37.903333,0,4,0.166666666666667,1,97,9.70278024673462,9.70278024673462,9.70278024673462,NA,35.3282279968262,35.3282279968262,35.3282279968262,NA,3.0722496509552,62,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-73.9959416666667,37.9194,3.92156862745098,2.55,0.10625,1,95,10.4337595850229,10.4337595850229,10.4337595850229,NA,35.3694267272949,35.3694267272949,35.3694267272949,NA,2.84541654586792,63,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-73.9186166666667,37.9978133333333,0,1.95,0.08125,1,110,10.4374218061566,10.4374218061566,10.4374218061566,NA,35.5510101318359,35.5510101318359,35.5510101318359,NA,4.41856002807617,62,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-73.855,38.1,0,2.8,0.116666666666667,1,165,NA,NA,NA,NA,35.6746101379395,35.6746101379395,35.6746101379395,NA,3.56662631034851,67,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-73.6505266666667,38.25245,0,3.52,0.146666666666667,1,100,9.67421492189169,9.67421492189169,9.67421492189169,NA,35.622730255127,35.622730255127,35.622730255127,NA,2.23819899559021,63,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-73.628333,38.295,0,4.7,0.195833333333333,1,87,11.1493575945497,11.1493575945497,11.1493575945497,NA,35.2015762329102,35.2015762329102,35.2015762329102,NA,2.02147603034973,62,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-73.4188333333333,38.400305,0,2.93,0.122083333333333,1,115,10.4198431447148,10.4198431447148,10.4198431447148,NA,35.2305679321289,35.2305679321289,35.2305679321289,NA,3.88233828544617,62,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-73.3353833333333,38.4695,0,2.68,0.111666666666667,1,88,9.0487075522542,9.0487075522542,9.0487075522542,NA,35.2183609008789,35.2183609008789,35.2183609008789,NA,2.82663464546204,63,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-73.2910833333333,38.5192216666667,0,3.7,0.154166666666667,1,95,4.31931518018246,4.31931518018246,4.31931518018246,NA,35.3099136352539,35.3099136352539,35.3099136352539,NA,3.35760307312012,63,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-73.2261333333333,38.622055,0,3.35,0.139583333333333,1,102,9.19080173224211,9.19080173224211,9.19080173224211,NA,34.9574279785156,34.9574279785156,34.9574279785156,NA,4.12467288970947,62,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-73.216585,38.636805,0,3.9,0.1625,1,100,12.3417767956853,12.3417767956853,12.3417767956853,NA,35.6395149230957,35.6395149230957,35.6395149230957,NA,3.46376633644104,65,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-73.1185833333333,38.6614,0,3.08,0.128333333333333,1,110,7.0454725921154,7.0454725921154,7.0454725921154,NA,35.0154113769531,35.0154113769531,35.0154113769531,NA,4.48036050796509,63,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-73.104035,38.66905,0,2.57,0.107083333333333,1,105,6.81548510491848,6.81548510491848,6.81548510491848,NA,35.0154113769531,35.0154113769531,35.0154113769531,NA,4.48891401290894,63,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,7,20.9823004867504,21.1099396068449,-73.0360833333333,38.7357,0,3.17,0.132083333333333,1,98,5.15942870825529,5.15942870825529,5.15942870825529,NA,35.0199890136719,35.0199890136719,35.0199890136719,NA,4.26479053497314,62,NA,NA,-0.7511229408,-0.3912292274,0.2535878609,0.190650931556896,0.0952027046839207,0.106968382899519,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,8,23.2473363176854,22.305137457504,-73.4516683333333,38.393555,0,0.53,0.0220833333333333,1,110,10.3715018257499,10.3715018257499,10.3715018257499,NA,35.0611877441406,35.0611877441406,35.0611877441406,NA,4.6639404296875,62,NA,NA,-0.4005336254,-0.6102519995,0.1344193028,0.100099607341448,0.0878001639015689,0.243134501033661,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,8,23.2473363176854,22.305137457504,-73.4386,38.38545,0,4.12,0.171666666666667,1,105,11.4218268468976,11.4218268468976,11.4218268468976,NA,35.4182548522949,35.4182548522949,35.4182548522949,NA,4.49635553359985,63,NA,NA,-0.4005336254,-0.6102519995,0.1344193028,0.100099607341448,0.0878001639015689,0.243134501033661,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,8,23.2473363176854,22.305137457504,-73.4354833333333,38.3905216666667,0,1.72,0.0716666666666667,1,115,10.3715018257499,10.3715018257499,10.3715018257499,NA,35.0611877441406,35.0611877441406,35.0611877441406,NA,4.3963770866394,63,NA,NA,-0.4005336254,-0.6102519995,0.1344193028,0.100099607341448,0.0878001639015689,0.243134501033661,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,8,23.2473363176854,22.305137457504,-73.4349333333333,38.3858666666667,0,3.87,0.16125,1,110,10.7765434831381,10.7765434831381,10.7765434831381,NA,35.2565078735352,35.2565078735352,35.2565078735352,NA,4.35253000259399,63,NA,NA,-0.4005336254,-0.6102519995,0.1344193028,0.100099607341448,0.0878001639015689,0.243134501033661,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,8,23.2473363176854,22.305137457504,-73.4021,38.4133433333333,0,1.65,0.06875,1,120,11.0834376141429,11.0834376141429,11.0834376141429,NA,35.3862113952637,35.3862113952637,35.3862113952637,NA,3.32991814613342,63,NA,NA,-0.4005336254,-0.6102519995,0.1344193028,0.100099607341448,0.0878001639015689,0.243134501033661,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,8,23.2473363176854,22.305137457504,-73.4017166666667,38.4022166666667,0,2.07,0.08625,1,95,NA,NA,NA,NA,35.2580337524414,35.2580337524414,35.2580337524414,NA,3.18022727966309,63,NA,NA,-0.4005336254,-0.6102519995,0.1344193028,0.100099607341448,0.0878001639015689,0.243134501033661,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,8,23.2473363176854,22.305137457504,-73.3531716666667,38.4656833333333,0,1.72,0.0716666666666667,1,105,10.4161809235811,10.4161809235811,10.4161809235811,NA,35.1924209594727,35.1924209594727,35.1924209594727,NA,2.95941352844238,62,NA,NA,-0.4005336254,-0.6102519995,0.1344193028,0.100099607341448,0.0878001639015689,0.243134501033661,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
2007,10.99,4245.23285714286,32.8671428571429,10.0785714285714,8,23.2473363176854,22.305137457504,-73.3518333333333,38.457385,0,2.22,0.0925,1,100,6.49980164319277,6.49980164319277,6.49980164319277,NA,35.3816337585449,35.3816337585449,35.3816337585449,NA,2.54218244552612,63,NA,NA,-0.4005336254,-0.6102519995,0.1344193028,0.100099607341448,0.0878001639015689,0.243134501033661,91.328125,91.328125,52.328125,0.7874064,0.8368076,-0.040968895
